id,name,description,address,latitude,longitude,city_id,opening_hours,rating,user_rating,types,phone_number,createdAt,updatedAt
821,Air Terjun Pertemon ( Pertemon Water Fall ),-,"R55M+7C5, Kentangan, Bayu, Kec. Songgon, Kabupaten Banyuwangi, Jawa Timur 68463, Indonesia",-8.1918695,114.1836089,15,-,3.3,3,tourist_attraction|point_of_interest|establishment,-,10/13/2023 9:38:52.000 PM,10/13/2023 9:38:52.000 PM
822,Danau Gunting Kebun Raya Bogor,-,"Kebun Raya Bogor Bogor Tengah, RT.04/RW.02, Paledang, Bogor Tengah, Bogor City, West Java 16122, Indonesia",-6.6003367,106.7978054,8,Monday: 7:30?AM?–?5:00?PM|Tuesday: 7:30?AM?–?5:00?PM|Wednesday: 7:30?AM?–?5:00?PM|Thursday: 7:30?AM?–?5:00?PM|Friday: 7:30?AM?–?5:00?PM|Saturday: 7:30?AM?–?5:00?PM|Sunday: 7:30?AM?–?5:00?PM,4.6,215,tourist_attraction|park|point_of_interest|establishment,-,10/13/2023 9:38:52.000 PM,10/13/2023 9:38:52.000 PM
823,Paguyuban Jemparingan,-,"Kliripan, RT: 067, Rw: 020, Kalurahan, Selo Timur, Hargorejo, Kokap, Kabupaten Bantul, Special Region of Yogyakarta 55653, Indonesia",-7.861699900000001,110.1149877,19,Monday: 8:00?AM?–?4:00?PM|Tuesday: 8:00?AM?–?4:00?PM|Wednesday: 8:00?AM?–?4:00?PM|Thursday: 8:00?AM?–?4:00?PM|Friday: 8:00?AM?–?4:00?PM|Saturday: 8:00?AM?–?4:00?PM|Sunday: 8:00?AM?–?4:00?PM,5,1,tourist_attraction|point_of_interest|establishment,0821-3666-8728,10/13/2023 9:38:52.000 PM,10/13/2023 9:38:52.000 PM
824,Omah Bang Tigor,-,"3JGV+C4M, Jl. Goa Pindul pos-2, Karang Lor, Bejiharjo, Kec. Karangmojo, Kabupaten Gunung Kidul, Daerah Istimewa Yogyakarta 55891, Indonesia",-7.923912899999998,110.6427838,20,-,5,1,tourist_attraction|point_of_interest|establishment,-,10/13/2023 9:38:52.000 PM,10/13/2023 9:38:52.000 PM
825,Kampung Tematik Mural Tajur,-,"9R8G+PQR, Jl. Sukajaya III, RT.01/RW.06, Tajur, Kec. Bogor Tim., Kota Bogor, Jawa Barat 16141, Indonesia",-6.6331327,106.8269026,8,-,5,1,tourist_attraction|point_of_interest|establishment,-,10/13/2023 9:38:52.000 PM,10/13/2023 9:38:52.000 PM
826,Kolam Renang Gading,-,"Pejagoan Pejagoan, Pejagoan, Kec. Pejagoan, Kabupaten Kebumen, Jawa Tengah 54361, Indonesia",-7.6731114,109.6436001,30,Monday: 7:30?AM?–?5:00?PM|Tuesday: 7:30?AM?–?5:00?PM|Wednesday: 7:30?AM?–?5:00?PM|Thursday: 7:30?AM?–?5:00?PM|Friday: 7:30?AM?–?5:00?PM|Saturday: 7:30?AM?–?5:00?PM|Sunday: 7:30?AM?–?5:00?PM,4.3,1892,tourist_attraction|point_of_interest|establishment,0878-3171-7342,10/13/2023 9:38:52.000 PM,10/13/2023 9:38:52.000 PM
827,Java Exotica Tour Operator,-,"Perum Puri Brawijaya Blok FC 11 Baluk Kedawung, Kebalenan, Kec. Kabat, Kabupaten Banyuwangi, Jawa Timur 68416, Indonesia",-8.2273543,114.3528232,15,Monday: Open 24 hours|Tuesday: Open 24 hours|Wednesday: Open 24 hours|Thursday: Open 24 hours|Friday: Open 24 hours|Saturday: Open 24 hours|Sunday: Open 24 hours,4.4,25,tourist_attraction|point_of_interest|establishment,0813-3122-3323,10/13/2023 9:38:52.000 PM,10/13/2023 9:38:52.000 PM
828,Undip Cow Monument,-,"WCWQ+FWJ, Tembalang, Semarang City, Central Java 50275, Indonesia",-7.053788299999999,110.4397708,4,Monday: Open 24 hours|Tuesday: Open 24 hours|Wednesday: Open 24 hours|Thursday: Open 24 hours|Friday: Open 24 hours|Saturday: Open 24 hours|Sunday: Open 24 hours,4.7,3,tourist_attraction|point_of_interest|establishment,-,10/13/2023 9:38:52.000 PM,10/13/2023 9:38:52.000 PM
829,Kids Fun,"Playful amusement park with rides for all ages & swimming pools with slides, plus cafes & shops.","Galeria Mall, Jl. Jend. Sudirman No.99 - 101, Terban, Kec. Gondokusuman, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55223, Indonesia",-7.782379700000001,110.3791605,16,Monday: 10:00?AM?–?10:00?PM|Tuesday: 10:00?AM?–?10:00?PM|Wednesday: 10:00?AM?–?10:00?PM|Thursday: 10:00?AM?–?10:00?PM|Friday: 10:00?AM?–?10:00?PM|Saturday: 10:00?AM?–?10:00?PM|Sunday: 10:00?AM?–?10:00?PM,4.4,1798,tourist_attraction|point_of_interest|establishment,0815-8527-9019,10/13/2023 9:38:52.000 PM,10/13/2023 9:38:52.000 PM
830,Dodik sayuran,-,"Jajangan, Sumberbulu, Kec. Songgon, Kabupaten Banyuwangi, Jawa Timur 68463, Indonesia",-8.2354682,114.1885228,15,Monday: 9:00?AM?–?5:00?PM|Tuesday: 9:00?AM?–?5:00?PM|Wednesday: 9:00?AM?–?5:00?PM|Thursday: 9:00?AM?–?5:00?PM|Friday: 9:00?AM?–?5:00?PM|Saturday: 9:00?AM?–?5:00?PM|Sunday: 2:00?AM?–?5:00?PM,5,1,tourist_attraction|point_of_interest|establishment,0852-3367-9488,10/13/2023 9:38:52.000 PM,10/13/2023 9:38:52.000 PM
831,Griyo Mbah be,-,"7MPM+9FX, Palar, Kec. Trucuk, Kabupaten Klaten, Jawa Tengah 57467, Indonesia",-7.714004799999999,110.6837241,33,-,5,3,tourist_attraction|point_of_interest|establishment,-,10/13/2023 9:38:52.000 PM,10/13/2023 9:38:52.000 PM
832,PLTA Sumber Arum (kincir/Baling2),-,"R575+FMP, Sumber Asih, Sumberarum, Kec. Songgon, Kabupaten Banyuwangi, Jawa Timur, Indonesia",-8.186297,114.1592071,15,Monday: Open 24 hours|Tuesday: Open 24 hours|Wednesday: Open 24 hours|Thursday: Open 24 hours|Friday: Open 24 hours|Saturday: Open 24 hours|Sunday: Open 24 hours,5,3,tourist_attraction|point_of_interest|establishment,-,10/13/2023 9:38:52.000 PM,10/13/2023 9:38:52.000 PM
833,Lawang Sewu,"Former colonial-era headquarters of the Dutch East Indies Railway Company, offering guided tours.","Jl. Pemuda No.160, Sekayu, Kec. Semarang Tengah, Kota Semarang, Jawa Tengah 50132, Indonesia",-6.984090699999999,110.4108019,4,Monday: 8:00?AM?–?8:00?PM|Tuesday: 8:00?AM?–?8:00?PM|Wednesday: 8:00?AM?–?8:00?PM|Thursday: 8:00?AM?–?8:00?PM|Friday: 8:00?AM?–?8:00?PM|Saturday: 8:00?AM?–?8:00?PM|Sunday: 8:00?AM?–?8:00?PM,4.6,66163,museum|tourist_attraction|point_of_interest|establishment,0821-3461-1660,10/13/2023 9:38:52.000 PM,10/13/2023 9:38:52.000 PM
834,Museum Kepresidenan Balai Kirti,This museum in a botanical garden is dedicated to the past presidents of Indonesia.,"Jl. Ir. H. Juanda No.1, RT.04/RW.01, Paledang, Kecamatan Bogor Tengah, Kota Bogor, Jawa Barat 16122, Indonesia",-6.5984239,106.7944124,8,"Monday: Closed|Tuesday: 9:00?AM?–?3:00?PM|Wednesday: 9:00?AM?–?3:00?PM|Thursday: 9:00?AM?–?3:00?PM|Friday: 9:00?–?11:00?AM, 1:00?–?3:00?PM|Saturday: 9:00?AM?–?1:00?PM|Sunday: 9:00?AM?–?1:00?PM",4.7,970,museum|tourist_attraction|point_of_interest|establishment,(0251) 7561701,10/13/2023 9:38:52.000 PM,10/13/2023 9:38:52.000 PM
835,Rumah Banyucindih,-,"Dusun Banyucindih RT 01, RT.01/RW.02, Banyucindih, Segobang, Licin, Banyuwangi Regency, East Java 68454, Indonesia",-8.2078372,114.2632328,15,Monday: 8:00?AM?–?10:00?PM|Tuesday: 8:00?AM?–?10:00?PM|Wednesday: 8:00?AM?–?10:00?PM|Thursday: 8:00?AM?–?10:00?PM|Friday: 8:00?AM?–?10:00?PM|Saturday: 8:00?AM?–?10:00?PM|Sunday: 8:00?AM?–?10:00?PM,4.3,64,tourist_attraction|point_of_interest|establishment,0852-8353-585,10/13/2023 9:38:52.000 PM,10/13/2023 9:38:52.000 PM
836,LEMBAH KALKUN (????????????),-,"5CMQ+RQH, Sembung, Sendangtirto, Kec. Berbah, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55573, Indonesia",-7.815442699999999,110.4394888,5,-,4.5,15,tourist_attraction|point_of_interest|establishment,0821-4174-9079,10/13/2023 9:38:52.000 PM,10/13/2023 9:38:52.000 PM
837,Peternakan P.GOFUR,-,"Jl. Sumberwaru No.25, Gombeng, Gombengsari, Kec. Kalipuro, Kabupaten Banyuwangi, Jawa Timur 68455, Indonesia",-8.157712799999999,114.3348664,15,-,5,2,tourist_attraction|point_of_interest|establishment,0822-3495-9631,10/13/2023 9:38:52.000 PM,10/13/2023 9:38:52.000 PM
838,wisata alam Curug kanyere,-,"Des, kp Curug, RT.02/RW.15, Bojong Koneng, Kec. Babakan Madang, Kabupaten Bogor, Jawa Barat 16810, Indonesia",-6.6248808,106.9075587,8,Monday: 7:00?AM?–?5:25?AM|Tuesday: 7:00?AM?–?5:25?AM|Wednesday: 7:00?AM?–?5:25?AM|Thursday: 7:00?AM?–?5:25?AM|Friday: 7:00?AM?–?5:25?AM|Saturday: 7:00?AM?–?5:25?AM|Sunday: 7:00?AM?–?5:25?AM,4,1,tourist_attraction|point_of_interest|establishment,0857-2064-4838,10/13/2023 9:38:52.000 PM,10/13/2023 9:38:52.000 PM
839,Wisata Hutan Payau,-,"82JH+QPR, Beji Lor, Tritih Kulon, Kec. Cilacap Utara, Kabupaten Cilacap, Jawa Tengah 53233, Indonesia",-7.668021,109.029251,11,Monday: 8:00?AM?–?5:00?PM|Tuesday: 8:00?AM?–?5:00?PM|Wednesday: 8:00?AM?–?5:00?PM|Thursday: 8:00?AM?–?5:00?PM|Friday: 8:00?AM?–?5:00?PM|Saturday: 8:00?AM?–?5:00?PM|Sunday: 8:00?AM?–?5:00?PM,4.2,752,tourist_attraction|point_of_interest|establishment,(0282) 534481,10/13/2023 9:38:52.000 PM,10/13/2023 9:38:52.000 PM
840,Seakong Agro Eduwisata Wanadadi,-,"Jl. KH. Ahmad Dahlan, Dusun Dua, Karangjambe, Kec. Wanadadi, Kab. Banjarnegara, Jawa Tengah 53461, Indonesia",-7.372408800000001,109.6195668,28,-,4.8,4,tourist_attraction|point_of_interest|establishment,0852-2878-9319,10/13/2023 9:38:52.000 PM,10/13/2023 9:38:52.000 PM
841,Pantai banyu tibo & bukit pengilon,-,"RMFJ+6JW, Ngandong, Purwodadi, Kec. Tepus, Kabupaten Gunung Kidul, Daerah Istimewa Yogyakarta 55881, Indonesia",-8.1768757,110.6815873,20,-,4.9,13,tourist_attraction|point_of_interest|establishment,-,10/13/2023 9:38:52.000 PM,10/13/2023 9:38:52.000 PM
842,Kaliandra Kanyere,-,"Jl. Sentul Paradise Park, Bojong Koneng, Kec. Babakan Madang, Kabupaten Bogor, Jawa Barat 16810, Indonesia",-6.619932200000002,106.9097353,8,Monday: Open 24 hours|Tuesday: Open 24 hours|Wednesday: Open 24 hours|Thursday: Open 24 hours|Friday: Open 24 hours|Saturday: Open 24 hours|Sunday: Open 24 hours,5,4,tourist_attraction|point_of_interest|establishment,0878-3444-9040,10/13/2023 9:38:52.000 PM,10/13/2023 9:38:52.000 PM
843,Air Terjun Selendang Arum,-,"R5J2+WQW, Bayurejo, Sumberarum, Kec. Songgon, Kabupaten Banyuwangi, Jawa Timur 68463, Indonesia",-8.1676374,114.1519601,15,Monday: Open 24 hours|Tuesday: Open 24 hours|Wednesday: Open 24 hours|Thursday: Open 24 hours|Friday: Open 24 hours|Saturday: Open 24 hours|Sunday: Open 24 hours,4.1,65,tourist_attraction|point_of_interest|establishment,0822-3134-9292,10/13/2023 9:38:52.000 PM,10/13/2023 9:38:52.000 PM
844,Taman Pelangi Jogja,Photography is popular at this attraction with nighttime lanterns & some children's rides.,"Jl. Ring Road Utara, Jongkang, Sariharjo, Kec. Ngaglik, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55284, Indonesia",-7.750302700000001,110.3694988,18,Monday: 5:00?–?10:00?PM|Tuesday: 5:00?–?10:00?PM|Wednesday: 5:00?–?10:00?PM|Thursday: 5:00?–?10:00?PM|Friday: 5:00?–?11:00?PM|Saturday: 5:00?–?11:00?PM|Sunday: 5:00?–?11:00?PM,4.3,5983,amusement_park|tourist_attraction|park|point_of_interest|establishment,0858-7776-3680,10/13/2023 9:38:52.000 PM,10/13/2023 9:38:52.000 PM
845,Pantai Ngeden,-,"Krambil Sawit, Sapto Sari, Bedalo, Krambil Sawit, Kec. Saptosari, Kabupaten Gunung Kidul, Daerah Istimewa Yogyakarta 55871, Indonesia",-8.116341799999997,110.4963362,20,Monday: Open 24 hours|Tuesday: Open 24 hours|Wednesday: Open 24 hours|Thursday: Open 24 hours|Friday: Open 24 hours|Saturday: Open 24 hours|Sunday: Open 24 hours,4.5,1797,tourist_attraction|restaurant|food|point_of_interest|establishment,0852-0031-1103,10/13/2023 9:38:52.000 PM,10/13/2023 9:38:52.000 PM
846,Alas Karet Polokarto,-,"Unnamed Road, 57555, 9W77+VJ, Dua, Polokarto, Kec. Polokarto, Kabupaten Sukoharjo, Jawa Tengah 57555, Indonesia",-7.635231200000002,110.914453,7,Monday: Open 24 hours|Tuesday: Open 24 hours|Wednesday: Open 24 hours|Thursday: Open 24 hours|Friday: Open 24 hours|Saturday: Open 24 hours|Sunday: Open 24 hours,4.4,431,tourist_attraction|park|point_of_interest|establishment,0853-2939-9842,10/13/2023 9:38:52.000 PM,10/13/2023 9:38:52.000 PM
847,Kolam Renang Kurnia Tama,-,"Jl Kecuridan Curidan, Dusun III, Parangjoro, Kec. Grogol, Kabupaten Sukoharjo, Jawa Tengah 57552, Indonesia",-7.630313599999998,110.8187299,7,-,3.8,193,tourist_attraction|point_of_interest|establishment,0895-6344-37124,10/13/2023 9:38:52.000 PM,10/13/2023 9:38:52.000 PM
848,Titik Nol Kilometer Yogyakarta,-,"Jl. Pangurakan No.1, Ngupasan, Kec. Gondomanan, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55122, Indonesia",-7.801396599999999,110.3647641,5,Monday: Open 24 hours|Tuesday: Open 24 hours|Wednesday: Open 24 hours|Thursday: Open 24 hours|Friday: Open 24 hours|Saturday: Open 24 hours|Sunday: Open 24 hours,4.8,42666,tourist_attraction|point_of_interest|establishment,0821-1166-6170,10/13/2023 9:38:52.000 PM,10/13/2023 9:38:52.000 PM
849,Rowo Jombor Klaten,Lakeside area with a launch for boat tours & wooden bridges to floating seafood restaurants.,"Jl. Rw. Jombor, Waduk Jombor, Krakitan, Kec. Bayat, Kabupaten Klaten, Jawa Tengah 57462, Indonesia",-7.7516101,110.6237978,33,Monday: Open 24 hours|Tuesday: Open 24 hours|Wednesday: Open 24 hours|Thursday: Open 24 hours|Friday: Open 24 hours|Saturday: Open 24 hours|Sunday: Open 24 hours,4.3,4972,tourist_attraction|point_of_interest|establishment,0821-3420-1765,10/13/2023 9:38:52.000 PM,10/13/2023 9:38:52.000 PM
850,Telur gulung rock egg roll,-,"Rth, Dusun Kopen, maron, Kec. Genteng, Kabupaten Banyuwangi, Jawa Timur, Indonesia",-8.354962,114.1466021,15,Monday: 4:00?–?9:30?PM|Tuesday: 4:00?–?9:30?PM|Wednesday: 4:00?–?9:30?PM|Thursday: Closed|Friday: 4:00?–?9:30?PM|Saturday: 4:00?–?10:00?PM|Sunday: 3:30?–?9:00?PM,5,2,tourist_attraction|amusement_park|park|point_of_interest|establishment,0858-1547-2238,10/13/2023 9:38:52.000 PM,10/13/2023 9:38:52.000 PM
851,Pendopo Seakong,-,"JJHC+6G9, Dusun Tiga, Wanadadi, Kec. Wanadadi, Kab. Banjarnegara, Jawa Tengah 53461, Indonesia",-7.3720089,109.6211076,28,-,5,1,tourist_attraction|point_of_interest|establishment,-,10/13/2023 9:38:52.000 PM,10/13/2023 9:38:52.000 PM
852,Dam limo,-,"Unnamed Road, M53M+72W, Karangrejo Kidul, Karangsari, Kec. Sempu, Kabupaten Banyuwangi, Jawa Timur 68468, Indonesia",-8.346772399999999,114.1825661,15,Monday: Open 24 hours|Tuesday: Open 24 hours|Wednesday: Open 24 hours|Thursday: Open 24 hours|Friday: Open 24 hours|Saturday: Open 24 hours|Sunday: Open 24 hours,4.6,5,tourist_attraction|point_of_interest|establishment,-,10/13/2023 9:38:52.000 PM,10/13/2023 9:38:52.000 PM
853,"Bengkel Sapi Lembu Suro ""Bang Waqids""",-,"Unnamed Road, R8M4+V3V, Dusun Bangunrejo, Pesucen, Kec. Kalipuro, Kabupaten Banyuwangi, Jawa Timur 68455, Indonesia",-8.165255000000002,114.305169,15,-,3,2,tourist_attraction|point_of_interest|establishment,-,10/13/2023 9:38:52.000 PM,10/13/2023 9:38:52.000 PM
854,Smala Squad,-,"Jl. Gereja No.711, Karangjengkol, Sokanegara, Kec. Purwokerto Tim., Kabupaten Banyumas, Jawa Tengah 53115, Indonesia",-7.417224099999998,109.234004,13,-,1,1,tourist_attraction|point_of_interest|establishment,-,10/13/2023 9:38:52.000 PM,10/13/2023 9:38:52.000 PM
855,Museum Mpu Purwa,-,"Blok B, Perumahan Griya Santa, Jl. Soekarno - Hatta No.210, Mojolangu, Kec. Lowokwaru, Kota Malang, Jawa Timur 65141, Indonesia",-7.9404409,112.6207797,6,Monday: Closed|Tuesday: 8:30?AM?–?3:00?PM|Wednesday: 8:30?AM?–?3:00?PM|Thursday: 8:30?AM?–?3:00?PM|Friday: 8:30?AM?–?2:00?PM|Saturday: 8:30?AM?–?3:00?PM|Sunday: 8:30?AM?–?3:00?PM,4.6,627,museum|tourist_attraction|point_of_interest|establishment,-,10/13/2023 9:38:52.000 PM,10/13/2023 9:38:52.000 PM
856,Museum Rs Mata Dr Yap,-,"Jl. Cik Di Tiro No.5, Terban, Kec. Gondokusuman, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55223, Indonesia",-7.780130999999999,110.373935,5,Monday: 9:00?AM?–?2:30?PM|Tuesday: 9:00?AM?–?2:30?PM|Wednesday: 9:00?AM?–?2:30?PM|Thursday: 9:00?AM?–?2:30?PM|Friday: 9:00?AM?–?2:00?PM|Saturday: 9:00?AM?–?1:30?PM|Sunday: Closed,4.6,96,museum|tourist_attraction|point_of_interest|establishment,(0274) 562054,10/13/2023 9:38:52.000 PM,10/13/2023 9:38:52.000 PM
857,Tirto Bayu Water Fall,-,"V54P+5JJ, Bumissari, Bayu, Kec. Songgon, Kabupaten Banyuwangi, Jawa Timur 68463, Indonesia",-8.144526599999997,114.18651,15,-,5,2,tourist_attraction|point_of_interest|establishment,-,10/13/2023 9:38:52.000 PM,10/13/2023 9:38:52.000 PM
858,Puncak Sri Panjung,-,"3F4Q+VJX, Dodongan, Jatimulyo, Kec. Dlingo, Kabupaten Bantul, Daerah Istimewa Yogyakarta 55783, Indonesia",-7.942766299999998,110.489099,20,-,3.9,22,tourist_attraction|point_of_interest|establishment,0821-3837-3973,10/13/2023 9:38:52.000 PM,10/13/2023 9:38:52.000 PM
859,Wisata Sobo,-,"Unnamed Road, 89RM+W7M, Daren Kidul, Donokerto, Kec. Turi, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55551, Indonesia",-7.6576647,110.3831839,18,Monday: Closed|Tuesday: Closed|Wednesday: Closed|Thursday: 9:00?AM?–?5:00?PM|Friday: Closed|Saturday: Closed|Sunday: 9:00?AM?–?5:00?PM,5,2,tourist_attraction|point_of_interest|establishment,-,10/13/2023 9:38:52.000 PM,10/13/2023 9:38:52.000 PM
860,Benteng Pendem Cilacap,This former Dutch fortress was built in the 1800s & includes a prison & barracks.,"7229+CHW, Jl. Benteng, Sentolokawat, Cilacap, Kec. Cilacap Sel., Kabupaten Cilacap, Jawa Tengah 53211, Indonesia",-7.7488894,109.0189604,11,Monday: 8:00?AM?–?6:00?PM|Tuesday: 8:00?AM?–?6:00?PM|Wednesday: 8:00?AM?–?6:00?PM|Thursday: 8:00?AM?–?6:00?PM|Friday: 8:00?AM?–?6:00?PM|Saturday: 8:00?AM?–?6:00?PM|Sunday: 8:00?AM?–?6:00?PM,4.3,8009,tourist_attraction|point_of_interest|establishment,-,10/13/2023 9:38:52.000 PM,10/13/2023 9:38:52.000 PM
861,Kreteg Gantung Karangwangi,-,"Jl. Perumahan, RT:06, Karang Wetan, Tegaltirto, Kec. Berbah, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55573, Indonesia",-7.818527100000003,110.4572149,5,Monday: Open 24 hours|Tuesday: Open 24 hours|Wednesday: Open 24 hours|Thursday: Open 24 hours|Friday: Open 24 hours|Saturday: Open 24 hours|Sunday: Open 24 hours,5,1,tourist_attraction|point_of_interest|establishment,-,10/13/2023 9:38:52.000 PM,10/13/2023 9:38:52.000 PM
862,PEMANCINGAN TELAGA ASRI By: Tuak Ivan,-,"RT.004/RW.008, Nerogtog, Kec. Pinang, Kota Tangerang, Banten, Indonesia",-6.201074499999999,106.6880158,10,Monday: Open 24 hours|Tuesday: Open 24 hours|Wednesday: Open 24 hours|Thursday: Open 24 hours|Friday: Open 24 hours|Saturday: Open 24 hours|Sunday: Open 24 hours,4.8,11,tourist_attraction|point_of_interest|establishment,0812-9545-8604,10/13/2023 9:38:52.000 PM,10/13/2023 9:38:52.000 PM
863,Tirtania WaterPark,-,"Jalan R.E. Sumantadiredja Komplek Pamoyanan Hijau, RT.02/RW.08, Pamoyanan, Kec. Bogor Sel., Kota Bogor, Jawa Barat 16136, Indonesia",-6.6408809,106.8054381,8,Monday: 8:00?AM?–?6:00?PM|Tuesday: 8:00?AM?–?6:00?PM|Wednesday: 8:00?AM?–?6:00?PM|Thursday: 8:00?AM?–?6:00?PM|Friday: 8:00?AM?–?6:00?PM|Saturday: 8:00?AM?–?6:00?PM|Sunday: 8:00?AM?–?6:00?PM,4.3,2296,tourist_attraction|amusement_park|point_of_interest|establishment,0856-9583-1021,10/13/2023 9:38:52.000 PM,10/13/2023 9:38:52.000 PM
864,Pemancingan restu dalem fishing,-,"Jalan Paso Gatakron, Dusun I, Pasung, Kec. Wedi, Kabupaten Klaten, Jawa Tengah 57461, Indonesia",-7.7651051,110.5933718,33,Monday: Open 24 hours|Tuesday: Open 24 hours|Wednesday: Open 24 hours|Thursday: Open 24 hours|Friday: Closed|Saturday: Open 24 hours|Sunday: Open 24 hours,5,2,tourist_attraction|point_of_interest|establishment,0882-3717-0947,10/13/2023 9:38:52.000 PM,10/13/2023 9:38:52.000 PM
865,TAMAN GROUNDSILL BENDUNG TEGAL,-,"Jl. Mamriyan, Jayan, Kb. Agung, Kec. Imogiri, Kabupaten Bantul, Daerah Istimewa Yogyakarta 55782, Indonesia",-7.934189799999999,110.3653539,17,Monday: 8:00?AM?–?12:00?AM|Tuesday: 8:00?AM?–?12:00?AM|Wednesday: 8:00?AM?–?12:00?AM|Thursday: 8:00?AM?–?12:00?AM|Friday: 8:00?AM?–?12:00?AM|Saturday: 8:00?AM?–?12:00?AM|Sunday: 8:00?AM?–?12:00?AM,4,9,tourist_attraction|point_of_interest|establishment,0877-3877-8899,10/13/2023 9:38:52.000 PM,10/13/2023 9:38:52.000 PM
866,GH RB (RIZQ BENEFICIAL),-,"Grembyangan Rt004 Rw004, Mutihan, Madurejo, Kec. Prambanan, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55572, Indonesia",-7.790355699999999,110.4671645,5,-,5,4,tourist_attraction|point_of_interest|establishment,-,10/13/2023 9:38:52.000 PM,10/13/2023 9:38:52.000 PM
867,Kampung Anggrek Gadingkasri,-,"2JH7+973, Jl. Galunggung, RT.05/RW.01, Gading Kasri, Kec. Klojen, Kota Malang, Jawa Timur 65115, Indonesia",-7.971613299999998,112.6131701,6,Monday: 6:00?AM?–?6:00?PM|Tuesday: 6:00?AM?–?6:00?PM|Wednesday: 6:00?AM?–?6:00?PM|Thursday: 6:00?AM?–?6:00?PM|Friday: 6:00?AM?–?6:00?PM|Saturday: 6:00?AM?–?6:00?PM|Sunday: 6:00?AM?–?6:00?PM,4.8,4,tourist_attraction|point_of_interest|establishment,0838-3477-7139,10/13/2023 9:38:52.000 PM,10/13/2023 9:38:52.000 PM
868,Sawangan Kali Oyo,-,"4MJ4+4XJ, Kelegung, Katongan, Kec. Nglipar, Kabupaten Gunung Kidul, Daerah Istimewa Yogyakarta 55852, Indonesia",-7.8696642,110.6573933,20,-,5,14,tourist_attraction|point_of_interest|establishment,-,10/13/2023 9:38:52.000 PM,10/13/2023 9:38:52.000 PM
869,Hamid Rusdi Statue,-,"Jl. Panggung No.2A, RW.3, Oro-oro Dowo, Kec. Klojen, Kota Malang, Jawa Timur 65119, Indonesia",-7.965644900000001,112.625161,6,Monday: Open 24 hours|Tuesday: Open 24 hours|Wednesday: Open 24 hours|Thursday: Open 24 hours|Friday: Open 24 hours|Saturday: Open 24 hours|Sunday: Open 24 hours,4.5,40,tourist_attraction|point_of_interest|establishment,-,10/13/2023 9:38:52.000 PM,10/13/2023 9:38:52.000 PM
870,Air Panas Somaya,-,"MWC6+9VC, Rw. 6, Andongsili, Mojotengah, Wonosobo Regency, Central Java 56351, Indonesia",-7.329072099999999,109.9121333,29,Monday: Open 24 hours|Tuesday: Open 24 hours|Wednesday: Open 24 hours|Thursday: Open 24 hours|Friday: Open 24 hours|Saturday: Open 24 hours|Sunday: Open 24 hours,4.5,2,tourist_attraction|point_of_interest|establishment,-,10/13/2023 9:38:52.000 PM,10/13/2023 9:38:52.000 PM
871,Lembah Si Jlarang,-,"JWG4+PGM, Jl. Ki Hajar Dewantoro, Sruni, Jaraksari, Kec. Wonosobo, Kabupaten Wonosobo, Jawa Tengah 56314, Indonesia",-7.373170000000001,109.9062908,29,-,4.5,2,tourist_attraction|point_of_interest|establishment,-,10/13/2023 9:38:52.000 PM,10/13/2023 9:38:52.000 PM
872,Banyu Mlayu View,-,"HMR8+VX6, Semampir, Banjarnegara, Central Java 53418, Indonesia",-7.4077071,109.6681388,28,-,5,1,tourist_attraction|point_of_interest|establishment,-,10/13/2023 9:38:52.000 PM,10/13/2023 9:38:52.000 PM
